 Tue, 18 Dec 2018 16:58:14  INFO logger.py <module> [ line:23 ] hehehe
 Tue, 18 Dec 2018 16:59:42  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='v-list headline-b']//li[@class='i-next ']
 Tue, 18 Dec 2018 16:59:42  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:59:42  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.05秒
 Tue, 18 Dec 2018 16:59:42  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:59:44  INFO BasePage.py click [ line:127 ] =====执行点击事件======
 Tue, 18 Dec 2018 16:59:44  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='v-list headline-b']//li[@class='i-next ']
 Tue, 18 Dec 2018 16:59:44  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:59:44  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.03秒
 Tue, 18 Dec 2018 16:59:44  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:59:46  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:59:46  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：/html/body/div[9]/div[4]/div/div[2]/div[2]/div/ul[2]/li[1]/div[2]/div[1]/a/p
 Tue, 18 Dec 2018 16:59:46  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:59:46  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:59:46  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:59:59  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:59:59  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//div[@class='p-big fl']//div[@class='v-name']//p
 Tue, 18 Dec 2018 16:59:59  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:59:59  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:59:59  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:59:59  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:59:59  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//div[@class='p-big fl']//div[@class='v-shop clearfix']//p
 Tue, 18 Dec 2018 16:59:59  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:59:59  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.05秒
 Tue, 18 Dec 2018 17:00:00  INFO BasePage.py click [ line:127 ] =====执行点击事件======
 Tue, 18 Dec 2018 17:00:00  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//div[@class='p-big fl']//div[@class='v-img']
 Tue, 18 Dec 2018 17:00:00  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:00  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 17:00:00  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 17:00:00  INFO BasePage.py switch_window [ line:260 ] 窗口已切换
 Tue, 18 Dec 2018 17:00:00  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:00  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='v-tit']/h2
 Tue, 18 Dec 2018 17:00:00  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:01  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:1.39秒
 Tue, 18 Dec 2018 17:00:01  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:01  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='store-l fl']//h4
 Tue, 18 Dec 2018 17:00:01  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:01  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.14秒
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//div[@class='p-big fl']//div[@class='v-name']//p
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//div[@class='p-big fl']//div[@class='v-shop clearfix']//p
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py click [ line:127 ] =====执行点击事件======
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//div[@class='p-big fl']//div[@class='v-name']//p
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.03秒
 Tue, 18 Dec 2018 17:00:15  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 17:00:20  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:20  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='v-tit']/h2
 Tue, 18 Dec 2018 17:00:20  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:20  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.06秒
 Tue, 18 Dec 2018 17:00:20  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:20  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='store-l fl']//h4
 Tue, 18 Dec 2018 17:00:20  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:20  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.05秒
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//ul[@class='sift fl']//li[1]//div[@class='v-name']//p
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//ul[@class='sift fl']//li[1]//div[@class='v-shop clearfix']//p
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.05秒
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py click [ line:127 ] =====执行点击事件======
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//ul[@class='sift fl']//li[1]//div[@class='v-img']
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py switch_window [ line:260 ] 窗口已切换
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='v-tit']/h2
 Tue, 18 Dec 2018 17:00:33  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:36  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:2.93秒
 Tue, 18 Dec 2018 17:00:36  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:36  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='store-l fl']//h4
 Tue, 18 Dec 2018 17:00:36  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:36  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.05秒
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//ul[@class='sift fl']//li[1]//div[@class='v-name']//p
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//ul[@class='sift fl']//li[1]//div[@class='v-shop clearfix']//p
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py click [ line:127 ] =====执行点击事件======
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//ul[@class='sift fl']//li[1]//div[@class='v-name']//p
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.03秒
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py switch_window [ line:260 ] 窗口已切换
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='v-tit']/h2
 Tue, 18 Dec 2018 17:00:49  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:51  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:1.46秒
 Tue, 18 Dec 2018 17:00:51  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 17:00:51  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='store-l fl']//h4
 Tue, 18 Dec 2018 17:00:51  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 17:00:51  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.06秒
